"date","year","month","day","county","state","fips","cases","deaths","population","cases_per100k","deaths_per100k","daily_case_count","daily_death_count","datatype","station","fl_m","fl_q","fl_so","fl_t","temp","temp_from_median","location"
2021-03-04,2021,3,4,"Fulton","Georgia","13121",87044,1155,1021902,8517.84221970404,113.0245365994,37.087705083266,0.782853933156019,"TAVG","GHCND:USW00013874","H","","S","",12.7,8.3,"Fulton County, GA"
2021-03-05,2021,3,5,"Fulton","Georgia","13121",87264,1159,1021902,8539.37070286583,113.415963565978,21.5284831617901,0.39142696657801,"TAVG","GHCND:USW00013874","H","","S","",12.9,8.1,"Fulton County, GA"
2021-03-06,2021,3,6,"Fulton","Georgia","13121",87560,1163,1021902,8568.33629839261,113.807390532556,28.9655955267735,0.39142696657801,"TAVG","GHCND:USW00013874","H","","S","",10.3,10.7,"Fulton County, GA"
2021-03-07,2021,3,7,"Fulton","Georgia","13121",87797,1164,1021902,8591.52834616235,113.9052472742,23.1920477697477,0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",8.3,12.7,"Fulton County, GA"
2021-03-08,2021,3,8,"Fulton","Georgia","13121",88022,1168,1021902,8613.54611303237,114.296674240778,22.0177668700126,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",11.2,9.8,"Fulton County, GA"
2021-03-09,2021,3,9,"Fulton","Georgia","13121",88207,1171,1021902,8631.6496102366,114.590244465712,18.1034972042326,0.293570224933489,"TAVG","GHCND:USW00013874","H","","S","",13.4,7.6,"Fulton County, GA"
2021-03-10,2021,3,10,"Fulton","Georgia","13121",88397,1184,1021902,8650.24239114905,115.86238210709,18.5927809124551,1.27213764137852,"TAVG","GHCND:USW00013874","H","","S","",15.2,5.8,"Fulton County, GA"
2021-03-11,2021,3,11,"Fulton","Georgia","13121",88583,1193,1021902,8668.44374509493,116.743092781891,18.2013539458785,0.880710674800511,"TAVG","GHCND:USW00013874","H","","S","",16.7,4.3,"Fulton County, GA"
2021-03-12,2021,3,12,"Fulton","Georgia","13121",88733,1197,1021902,8683.12225634161,117.134519748469,14.678511246675,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",18.3,2.7,"Fulton County, GA"
2021-03-13,2021,3,13,"Fulton","Georgia","13121",88868,1202,1021902,8696.33291646361,117.623803456692,13.2106601220075,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",19.3,1.7,"Fulton County, GA"
2021-03-14,2021,3,14,"Fulton","Georgia","13121",88975,1202,1021902,8706.80358781958,117.623803456692,10.4706713559608,0,"TAVG","GHCND:USW00013874","H","","S","",20.2,0.800000000000001,"Fulton County, GA"
2021-03-15,2021,3,15,"Fulton","Georgia","13121",89091,1209,1021902,8718.15496985034,118.308800648203,11.3513820307635,0.684997191511513,"TAVG","GHCND:USW00013874","H","","S","",18.9,2.1,"Fulton County, GA"
2021-03-16,2021,3,16,"Fulton","Georgia","13121",89301,1211,1021902,8738.70488559568,118.504514131492,20.5499157453451,0.195713483288998,"TAVG","GHCND:USW00013874","H","","S","",12.9,8.1,"Fulton County, GA"
2021-03-17,2021,3,17,"Fulton","Georgia","13121",89509,1217,1021902,8759.05908785774,119.091654581359,20.3542022620568,0.587140449867022,"TAVG","GHCND:USW00013874","H","","S","",11.3,9.7,"Fulton County, GA"
2021-03-18,2021,3,18,"Fulton","Georgia","13121",89739,1220,1021902,8781.56613843598,119.385224806293,22.5070505782351,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",17.4,3.6,"Fulton County, GA"
2021-03-19,2021,3,19,"Fulton","Georgia","13121",89901,1224,1021902,8797.41893058238,119.776651772871,15.8527921464083,0.39142696657801,"TAVG","GHCND:USW00013874","H","","S","",10.8,10.2,"Fulton County, GA"
2021-03-20,2021,3,20,"Fulton","Georgia","13121",90113,1232,1021902,8818.16455981102,120.559505706027,20.7456292286352,0.782853933156019,"TAVG","GHCND:USW00013874","H","","S","",10.3,10.7,"Fulton County, GA"
2021-03-21,2021,3,21,"Fulton","Georgia","13121",90335,1232,1021902,8839.8887564561,120.559505706027,21.7241966450802,0,"TAVG","GHCND:USW00013874","H","","S","",12.1,8.9,"Fulton County, GA"
2021-03-22,2021,3,22,"Fulton","Georgia","13121",90454,1233,1021902,8851.53370871179,120.657362447671,11.6449522556941,0.0978567416444918,"TAVG","GHCND:USW00013874","H","","S","",15.2,5.8,"Fulton County, GA"
2021-03-23,2021,3,23,"Fulton","Georgia","13121",90672,1235,1021902,8872.8664783903,120.85307593096,21.3327696785018,0.195713483288998,"TAVG","GHCND:USW00013874","H","","S","",16.3,4.7,"Fulton County, GA"
2021-03-24,2021,3,24,"Fulton","Georgia","13121",90853,1246,1021902,8890.57854862795,121.92950008905,17.712070237656,1.07642415808952,"TAVG","GHCND:USW00013874","H","","S","",18.6,2.4,"Fulton County, GA"
2021-03-25,2021,3,25,"Fulton","Georgia","13121",91064,1251,1021902,8911.22632111494,122.418783797272,20.6477724869892,0.489283708222516,"TAVG","GHCND:USW00013874","H","","S","",19.8,1.2,"Fulton County, GA"
2021-03-26,2021,3,26,"Fulton","Georgia","13121",91209,1254,1021902,8925.41554865339,122.712354022206,14.1892275384544,0.293570224933504,"TAVG","GHCND:USW00013874","H","","S","",21.6,0.600000000000001,"Fulton County, GA"
2021-03-27,2021,3,27,"Fulton","Georgia","13121",91392,1260,1021902,8943.32333237434,123.299494472073,17.9077837209425,0.587140449867022,"TAVG","GHCND:USW00013874","H","","S","",21.7,0.699999999999999,"Fulton County, GA"
2021-03-28,2021,3,28,"Fulton","Georgia","13121",91509,1259,1021902,8954.77257114674,123.201637730428,11.4492387724058,-0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",20.8,0.199999999999999,"Fulton County, GA"
2021-03-29,2021,3,29,"Fulton","Georgia","13121",91635,1261,1021902,8967.10252059395,123.397351213717,12.3299494472085,0.195713483288998,"TAVG","GHCND:USW00013874","H","","S","",13.1,7.9,"Fulton County, GA"
2021-03-30,2021,3,30,"Fulton","Georgia","13121",91743,1264,1021902,8977.67104869156,123.690921438651,10.5685280976068,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",15.8,5.2,"Fulton County, GA"
2021-03-31,2021,3,31,"Fulton","Georgia","13121",91931,1269,1021902,8996.06811612072,124.180205146873,18.3970674291668,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",18.3,2.7,"Fulton County, GA"
2021-04-01,2021,4,1,"Fulton","Georgia","13121",92139,1275,1021902,9016.42231838278,124.76734559674,20.354202262055,0.587140449867022,"TAVG","GHCND:USW00013874","H","","S","",8.4,12.6,"Fulton County, GA"
2021-04-02,2021,4,2,"Fulton","Georgia","13121",92291,1283,1021902,9031.29654311274,125.550199529896,14.8742247299651,0.782853933156019,"TAVG","GHCND:USW00013874","H","","S","",6.7,14.3,"Fulton County, GA"
2021-04-03,2021,4,3,"Fulton","Georgia","13121",92447,1290,1021902,9046.56219480929,126.235196721408,15.2656516965417,0.684997191511513,"TAVG","GHCND:USW00013874","H","","S","",9.1,11.9,"Fulton County, GA"
2021-04-04,2021,4,4,"Fulton","Georgia","13121",92566,1290,1021902,9058.20714706498,126.235196721408,11.6449522556959,0,"TAVG","GHCND:USW00013874","H","","S","",13.8,7.2,"Fulton County, GA"
2021-04-05,2021,4,5,"Fulton","Georgia","13121",92647,1290,1021902,9066.13354313819,126.235196721408,7.92639607320416,0,"TAVG","GHCND:USW00013874","H","","S","",17.5,3.5,"Fulton County, GA"
2021-04-06,2021,4,6,"Fulton","Georgia","13121",92823,1292,1021902,9083.35632966762,126.430910204697,17.2227865294335,0.195713483288998,"TAVG","GHCND:USW00013874","H","","S","",19.5,1.5,"Fulton County, GA"
2021-04-07,2021,4,7,"Fulton","Georgia","13121",93019,1298,1021902,9102.53625102994,127.018050654564,19.1799213623217,0.587140449867007,"TAVG","GHCND:USW00013874","H","","S","",20.3,0.699999999999999,"Fulton County, GA"
2021-04-08,2021,4,8,"Fulton","Georgia","13121",93199,1303,1021902,9120.15046452595,127.507334362786,17.6142134960119,0.489283708222516,"TAVG","GHCND:USW00013874","H","","S","",20.3,0.699999999999999,"Fulton County, GA"
2021-04-09,2021,4,9,"Fulton","Georgia","13121",93368,1307,1021902,9136.68825386387,127.898761329364,16.5377893379209,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",20.5,0.5,"Fulton County, GA"
2021-04-10,2021,4,10,"Fulton","Georgia","13121",93528,1312,1021902,9152.34533252699,128.388045037587,15.65707866312,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",18.1,2.9,"Fulton County, GA"
2021-04-11,2021,4,11,"Fulton","Georgia","13121",93650,1312,1021902,9164.28385500762,128.388045037587,11.9385224806283,0,"TAVG","GHCND:USW00013874","H","","S","",18.2,2.8,"Fulton County, GA"
2021-04-12,2021,4,12,"Fulton","Georgia","13121",93774,1314,1021902,9176.41809097154,128.583758520876,12.1342359639184,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",19.5,1.5,"Fulton County, GA"
2021-04-13,2021,4,13,"Fulton","Georgia","13121",93968,1317,1021902,9195.40229885057,128.877328745809,18.9842078790334,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",22.3,1.3,"Fulton County, GA"
2021-04-14,2021,4,14,"Fulton","Georgia","13121",94099,1324,1021902,9208.221532006,129.562325937321,12.8192331554292,0.684997191511513,"TAVG","GHCND:USW00013874","H","","S","",21.3,0.300000000000001,"Fulton County, GA"
2021-04-15,2021,4,15,"Fulton","Georgia","13121",94234,1331,1021902,9221.43219212801,130.247323128832,13.2106601220075,0.684997191511513,"TAVG","GHCND:USW00013874","H","","S","",17.8,3.2,"Fulton County, GA"
2021-04-16,2021,4,16,"Fulton","Georgia","13121",94418,1336,1021902,9239.4378325906,130.736606837055,18.0056404625902,0.48928370822253,"TAVG","GHCND:USW00013874","H","","S","",14.7,6.3,"Fulton County, GA"
2021-04-17,2021,4,17,"Fulton","Georgia","13121",94577,1338,1021902,9254.99705451208,130.932320320344,15.5592219214741,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",16.4,4.6,"Fulton County, GA"
2021-04-18,2021,4,18,"Fulton","Georgia","13121",94683,1338,1021902,9265.36986912639,130.932320320344,10.3728146143185,0,"TAVG","GHCND:USW00013874","H","","S","",16.8,4.2,"Fulton County, GA"
2021-04-19,2021,4,19,"Fulton","Georgia","13121",94788,1339,1021902,9275.64482699907,131.030177061988,10.2749578726707,0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",16.3,4.7,"Fulton County, GA"
2021-04-20,2021,4,20,"Fulton","Georgia","13121",94909,1337,1021902,9287.48549273805,130.834463578699,11.840665738986,-0.195713483289012,"TAVG","GHCND:USW00013874","H","","S","",17.8,3.2,"Fulton County, GA"
2021-04-21,2021,4,21,"Fulton","Georgia","13121",95065,1340,1021902,9302.75114443459,131.128033803633,15.2656516965435,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",14.9,6.1,"Fulton County, GA"
2021-04-22,2021,4,22,"Fulton","Georgia","13121",95221,1342,1021902,9318.01679613114,131.323747286922,15.2656516965417,0.195713483289012,"TAVG","GHCND:USW00013874","H","","S","",9.9,11.1,"Fulton County, GA"
2021-04-23,2021,4,23,"Fulton","Georgia","13121",95428,1347,1021902,9338.27314165155,131.813030995144,20.2563455204108,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",13.6,7.4,"Fulton County, GA"
2021-04-24,2021,4,24,"Fulton","Georgia","13121",95621,1351,1021902,9357.15949278894,132.204457961722,18.8863511373893,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",17,4,"Fulton County, GA"
2021-04-25,2021,4,25,"Fulton","Georgia","13121",95731,1349,1021902,9367.92373436983,132.008744478433,10.764241580895,-0.195713483289012,"TAVG","GHCND:USW00013874","H","","S","",16.5,4.5,"Fulton County, GA"
2021-04-26,2021,4,26,"Fulton","Georgia","13121",95828,1352,1021902,9377.41583830935,132.302314703367,9.49210393951762,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",17.6,3.4,"Fulton County, GA"
2021-04-27,2021,4,27,"Fulton","Georgia","13121",95948,1353,1021902,9389.15864730669,132.400171445011,11.74280899734,0.0978567416444776,"TAVG","GHCND:USW00013874","H","","S","",20.9,0.100000000000001,"Fulton County, GA"
2021-04-28,2021,4,28,"Fulton","Georgia","13121",96073,1359,1021902,9401.39074001225,132.987311894878,12.2320927055625,0.587140449867036,"TAVG","GHCND:USW00013874","H","","S","",22.6,1.6,"Fulton County, GA"
2021-04-29,2021,4,29,"Fulton","Georgia","13121",96235,1364,1021902,9417.24353215866,133.476595603101,15.8527921464083,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",22.2,1.2,"Fulton County, GA"
2021-04-30,2021,4,30,"Fulton","Georgia","13121",96379,1366,1021902,9431.33490295547,133.67230908639,14.0913707968102,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",20.9,0.100000000000001,"Fulton County, GA"
2021-05-01,2021,5,1,"Fulton","Georgia","13121",96526,1368,1021902,9445.71984397721,133.868022569679,14.3849410217408,0.19571348328904,"TAVG","GHCND:USW00013874","H","","S","",19.3,1.7,"Fulton County, GA"
2021-05-02,2021,5,2,"Fulton","Georgia","13121",96664,1368,1021902,9459.22407432415,133.868022569679,13.5042303469399,0,"TAVG","GHCND:USW00013874","H","","S","",21.3,0.300000000000001,"Fulton County, GA"
2021-05-03,2021,5,3,"Fulton","Georgia","13121",96780,1370,1021902,9470.57545635491,134.063736052968,11.3513820307635,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",22,1,"Fulton County, GA"
2021-05-04,2021,5,4,"Fulton","Georgia","13121",96893,1370,1021902,9481.63326816074,134.063736052968,11.0578118058293,0,"TAVG","GHCND:USW00013874","H","","S","",20.3,0.699999999999999,"Fulton County, GA"
2021-05-05,2021,5,5,"Fulton","Georgia","13121",96995,1373,1021902,9491.61465580848,134.357306277901,9.9813876477383,0.293570224933489,"TAVG","GHCND:USW00013874","H","","S","",19.9,1.1,"Fulton County, GA"
2021-05-06,2021,5,6,"Fulton","Georgia","13121",97152,1373,1021902,9506.97816424667,134.357306277901,15.3635084381876,0,"TAVG","GHCND:USW00013874","H","","S","",17.1,3.9,"Fulton County, GA"
2021-05-07,2021,5,7,"Fulton","Georgia","13121",97270,1383,1021902,9518.52525976072,135.335873694346,11.5470955140518,0.978567416445031,"TAVG","GHCND:USW00013874","H","","S","",15.6,5.4,"Fulton County, GA"
2021-05-08,2021,5,8,"Fulton","Georgia","13121",97367,1384,1021902,9528.01736370024,135.433730435991,9.4921039395158,0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",16.8,4.2,"Fulton County, GA"
2021-05-09,2021,5,9,"Fulton","Georgia","13121",97433,1384,1021902,9534.47590864878,135.433730435991,6.45854494853847,0,"TAVG","GHCND:USW00013874","H","","S","",20.3,0.699999999999999,"Fulton County, GA"
2021-05-10,2021,5,10,"Fulton","Georgia","13121",97479,1384,1021902,9538.97731876442,135.433730435991,4.50141011564665,0,"TAVG","GHCND:USW00013874","H","","S","",21.6,0.600000000000001,"Fulton County, GA"
2021-05-11,2021,5,11,"Fulton","Georgia","13121",97567,1387,1021902,9547.58871202914,135.727300660924,8.61139326471675,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",20.5,0.5,"Fulton County, GA"
2021-05-12,2021,5,12,"Fulton","Georgia","13121",97667,1388,1021902,9557.37438619359,135.825157402569,9.78567416445003,0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",16.4,4.6,"Fulton County, GA"
2021-05-13,2021,5,13,"Fulton","Georgia","13121",97780,1388,1021902,9568.43219799942,135.825157402569,11.0578118058274,0,"TAVG","GHCND:USW00013874","H","","S","",13.6,7.4,"Fulton County, GA"
2021-05-14,2021,5,14,"Fulton","Georgia","13121",97875,1389,1021902,9577.72858845564,135.923014144213,9.29639045622753,0.0978567416444776,"TAVG","GHCND:USW00013874","H","","S","",17.1,3.9,"Fulton County, GA"
2021-05-15,2021,5,15,"Fulton","Georgia","13121",97937,1390,1021902,9583.7957064376,136.020870885858,6.06711798196011,0.097856741644506,"TAVG","GHCND:USW00013874","H","","S","",18.6,2.4,"Fulton County, GA"
2021-05-16,2021,5,16,"Fulton","Georgia","13121",97988,1390,1021902,9588.78640026147,136.020870885858,4.99069382386915,0,"TAVG","GHCND:USW00013874","H","","S","",19.9,1.1,"Fulton County, GA"
2021-05-17,2021,5,17,"Fulton","Georgia","13121",98031,1390,1021902,9592.99424015219,136.020870885858,4.20783989071242,0,"TAVG","GHCND:USW00013874","H","","S","",21,0,"Fulton County, GA"
2021-05-18,2021,5,18,"Fulton","Georgia","13121",98089,1393,1021902,9598.66993116757,136.314441110791,5.67569101538174,0.293570224933518,"TAVG","GHCND:USW00013874","H","","S","",21.4,0.399999999999999,"Fulton County, GA"
2021-05-19,2021,5,19,"Fulton","Georgia","13121",98153,1393,1021902,9604.93276263282,136.314441110791,6.26283146524838,0,"TAVG","GHCND:USW00013874","H","","S","",22.4,1.4,"Fulton County, GA"
2021-05-20,2021,5,20,"Fulton","Georgia","13121",98229,1395,1021902,9612.3698749978,136.51015459408,7.43711236498166,0.195713483289012,"TAVG","GHCND:USW00013874","H","","S","",22.5,1.5,"Fulton County, GA"
2021-05-21,2021,5,21,"Fulton","Georgia","13121",98293,1398,1021902,9618.63270646305,136.803724819014,6.2628314652502,0.293570224933489,"TAVG","GHCND:USW00013874","H","","S","",22.6,1.6,"Fulton County, GA"
2021-05-22,2021,5,22,"Fulton","Georgia","13121",98351,1404,1021902,9624.30839747843,137.390865268881,5.67569101537993,0.587140449867036,"TAVG","GHCND:USW00013874","H","","S","",23.6,2.6,"Fulton County, GA"
2021-05-23,2021,5,23,"Fulton","Georgia","13121",98401,1404,1021902,9629.20123456065,137.390865268881,4.89283708222501,0,"TAVG","GHCND:USW00013874","H","","S","",25.1,4.1,"Fulton County, GA"
2021-05-24,2021,5,24,"Fulton","Georgia","13121",98444,1404,1021902,9633.40907445137,137.390865268881,4.20783989071242,0,"TAVG","GHCND:USW00013874","H","","S","",26.2,5.2,"Fulton County, GA"
2021-05-25,2021,5,25,"Fulton","Georgia","13121",98477,1406,1021902,9636.63834692563,137.58657875217,3.22927247426924,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",27.8,6.8,"Fulton County, GA"
2021-05-26,2021,5,26,"Fulton","Georgia","13121",98532,1408,1021902,9642.02046771608,137.782292235459,5.38212079044752,0.195713483289012,"TAVG","GHCND:USW00013874","H","","S","",26.6,5.6,"Fulton County, GA"
2021-05-27,2021,5,27,"Fulton","Georgia","13121",98519,1410,1021902,9640.7483300747,137.978005718748,-1.27213764137741,0.195713483288984,"TAVG","GHCND:USW00013874","H","","S","",25.2,4.2,"Fulton County, GA"
2021-05-28,2021,5,28,"Fulton","Georgia","13121",98547,1419,1021902,9643.48831884075,138.858716393548,2.73998876604492,0.880710674800525,"TAVG","GHCND:USW00013874","H","","S","",24.6,3.6,"Fulton County, GA"
2021-05-29,2021,5,29,"Fulton","Georgia","13121",98603,1419,1021902,9648.96829637284,138.858716393548,5.47997753209347,0,"TAVG","GHCND:USW00013874","H","","S","",20.9,0.100000000000001,"Fulton County, GA"
2021-05-30,2021,5,30,"Fulton","Georgia","13121",98622,1419,1021902,9650.82757446409,138.858716393548,1.85927809124587,0,"TAVG","GHCND:USW00013874","H","","S","",18.3,2.7,"Fulton County, GA"
2021-05-31,2021,5,31,"Fulton","Georgia","13121",98648,1419,1021902,9653.37184974685,138.858716393548,2.54427528275664,0,"TAVG","GHCND:USW00013874","H","","S","",19.9,1.1,"Fulton County, GA"
2021-06-01,2021,6,1,"Fulton","Georgia","13121",98670,1419,1021902,9655.52469806302,138.858716393548,2.15284831617828,0,"TAVG","GHCND:USW00013874","H","","S","",21.7,0.699999999999999,"Fulton County, GA"
2021-06-02,2021,6,2,"Fulton","Georgia","13121",98699,1423,1021902,9658.36254357071,139.250143360127,2.83784550769087,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",22.8,1.8,"Fulton County, GA"
2021-06-03,2021,6,3,"Fulton","Georgia","13121",98749,1426,1021902,9663.25538065294,139.54371358506,4.89283708222501,0.293570224933489,"TAVG","GHCND:USW00013874","H","","S","",24.6,3.6,"Fulton County, GA"
2021-06-04,2021,6,4,"Fulton","Georgia","13121",98783,1430,1021902,9666.58250986885,139.935140551638,3.32712921591337,0.391426966578024,"TAVG","GHCND:USW00013874","H","","S","",24.6,3.6,"Fulton County, GA"
2021-06-05,2021,6,5,"Fulton","Georgia","13121",98822,1435,1021902,9670.39892279299,140.424424259861,3.81641292413406,0.489283708222501,"TAVG","GHCND:USW00013874","H","","S","",25.6,4.6,"Fulton County, GA"
2021-06-06,2021,6,6,"Fulton","Georgia","13121",98848,1435,1021902,9672.94319807575,140.424424259861,2.54427528275846,0,"TAVG","GHCND:USW00013874","H","","S","",25.4,4.4,"Fulton County, GA"
2021-06-07,2021,6,7,"Fulton","Georgia","13121",98869,1435,1021902,9674.99818965028,140.424424259861,2.05499157453414,0,"TAVG","GHCND:USW00013874","H","","S","",24.6,3.6,"Fulton County, GA"
